UserIP_Anonymized,Scenario,survey.age,survey.gender,survey.education,survey.political,survey.religious,country_code,Outcome,Continent
8fa047f1,Switch,35,Women,College,0.99,0.99,BR,0,Americas
8fa27285,Switch,18,Women,No College,1,0,NL,1,Europe
8fa27285,Switch,36,Men,College,1,0,NL,1,Europe
8fa9b910,Footbridge,18,Men,No College,0.74,0.75,PL,1,Europe
8fa9b910,Loop,18,Men,No College,0.74,0.75,PL,1,Europe
8fab22d4,Footbridge,20,Women,College,1,0,GB,0,Europe
8fab22d4,Loop,20,Women,College,1,0,GB,0,Europe
8fab22d4,Switch,20,Women,College,1,0,GB,1,Europe
8facdae0,Footbridge,19,Men,No College,0.84,0.1,DE,1,Europe
8facdae0,Switch,19,Men,No College,0.84,0.1,DE,1,Europe
8faf7902,Footbridge,20,Men,College,0.78,0.31,DE,1,Europe
8faf7902,Loop,20,Men,College,0.78,0.31,DE,1,Europe
8faf7902,Switch,20,Men,College,0.78,0.31,DE,1,Europe
8fb0859e,Footbridge,44,Men,No College,1,0,RU,0,Europe
8fb0859e,Loop,44,Men,No College,1,0,RU,1,Europe
8fb0859e,Switch,44,Men,No College,1,0,RU,1,Europe
8fb43d18,Loop,40,Men,College,1,1,AZ,1,Asia
8fb43d18,Switch,40,Men,College,1,1,AZ,1,Asia
8fb4e0c6,Footbridge,19,Men,College,0.5,0,GB,0,Europe
8fb4e0c6,Loop,19,Men,College,0.5,0,GB,1,Europe
8fb4e0c6,Switch,19,Men,College,0.5,0,GB,1,Europe
8fb8aead,Footbridge,54,Men,No College,0.5,0.5,BE,0,Europe
8fb8aead,Loop,54,Men,No College,0.5,0.5,BE,1,Europe
8fb8aead,Switch,54,Men,No College,0.5,0.5,BE,1,Europe
8fc0952b,Footbridge,60,Men,No College,0.5,0.02,FR,0,Europe
8fc0952b,Loop,60,Men,No College,0.5,0.02,FR,1,Europe
8fc0952b,Switch,60,Men,No College,0.5,0.02,FR,1,Europe
8fc1039e,Footbridge,51,Men,College,0.8,0.81,CO,1,Americas
8fc1039e,Loop,51,Men,College,0.8,0.81,CO,1,Americas
8fc1039e,Switch,51,Men,College,0.8,0.81,CO,1,Americas
8fc2e372,Footbridge,55,Women,College,0.78,0,DE,0,Europe
8fc2e372,Loop,55,Women,College,0.78,0,DE,1,Europe
8fc2e372,Switch,55,Women,College,0.78,0,DE,1,Europe
8fc4ab20,Footbridge,35,Men,No College,0.21,0.91,DE,1,Europe
8fc4ab20,Loop,35,Men,No College,0.21,0.91,DE,1,Europe
8fc4ab20,Switch,35,Men,No College,0.21,0.91,DE,1,Europe
8fc5aa7a,Footbridge,31,Women,College,0.8,0.06,PT,0,Europe
8fc5aa7a,Loop,31,Women,College,0.8,0.06,PT,1,Europe
8fc5aa7a,Switch,31,Women,College,0.8,0.06,PT,1,Europe
8fcb7040,Footbridge,61,Women,College,0.99,0.65,SE,0,Europe
8fcb7040,Loop,61,Women,College,0.99,0.65,SE,1,Europe
8fcb7040,Switch,61,Women,College,0.99,0.65,SE,0,Europe
8fcd1c91,Footbridge,19,Men,College,0.5,0.76,US,1,Americas
8fcd1c91,Loop,19,Men,College,0.5,0.76,US,1,Americas
8fcd1c91,Switch,19,Men,College,0.5,0.76,US,1,Americas
8fd567bf,Footbridge,20,Men,College,0.85,0.26,HR,1,Europe
8fd567bf,Loop,20,Men,College,0.85,0.26,HR,1,Europe
8fd567bf,Switch,20,Men,College,0.85,0.26,HR,1,Europe
8fd6fa19,Footbridge,30,Men,College,0.37,0.6,EE,1,Europe
8fd6fa19,Loop,30,Men,College,0.37,0.6,EE,1,Europe
8fd6fa19,Switch,30,Men,College,0.37,0.6,EE,1,Europe
8fdaa1fa,Footbridge,36,Men,College,0.5,0,HU,0,Europe
8fdaa1fa,Loop,36,Men,College,0.5,0,HU,1,Europe
8fdaa1fa,Switch,36,Men,College,0.5,0,HU,0,Europe
8fdaed86,Footbridge,24,Women,College,1,0,SG,0,Asia
8fdaed86,Loop,24,Women,College,1,0,SG,1,Asia
8fdaed86,Switch,24,Women,College,1,0,SG,1,Asia
8fdcd3d7,Footbridge,20,Men,College,0.92,0,US,0,Americas
8fdcd3d7,Loop,20,Men,College,0.92,0,US,1,Americas
8fdcd3d7,Switch,20,Men,College,0.92,0,US,1,Americas
8fe009a3,Footbridge,32,Men,College,0.5,0.5,NL,0,Europe
8fe009a3,Loop,32,Men,College,0.5,0.5,NL,1,Europe
8fe009a3,Switch,32,Men,College,0.5,0.5,NL,1,Europe
8fe17f30,Footbridge,18,Men,No College,0.5,0.5,FR,1,Europe
8fe17f30,Loop,18,Men,No College,0.5,0.5,FR,1,Europe
8fe17f30,Switch,18,Men,No College,0.5,0.5,FR,1,Europe
8fead9b1,Footbridge,18,Men,No College,0.93,0.09,FR,0,Europe
8fead9b1,Loop,18,Men,No College,0.93,0.09,FR,1,Europe
8fead9b1,Switch,18,Men,No College,0.93,0.09,FR,1,Europe
8fee8165,Footbridge,42,Men,College,0.85,0,ES,1,Europe
8fee8165,Loop,42,Men,College,0.85,0,ES,1,Europe
8fee8165,Switch,42,Men,College,0.85,0,ES,1,Europe
8ff58718,Footbridge,21,Men,College,0.77,0,CL,0,Americas
8ff58718,Loop,21,Men,College,0.77,0,CL,1,Americas
8ff58718,Switch,21,Men,College,0.77,0,CL,1,Americas
8ff6a302,Footbridge,24,Men,College,0.61,0.16,ES,0,Europe
8ff6a302,Switch,24,Men,College,0.61,0.16,ES,1,Europe
8ffac633,Footbridge,26,Men,College,0.81,0.06,DE,1,Europe
8ffac633,Loop,26,Men,College,0.81,0.06,DE,1,Europe
8ffac633,Switch,26,Men,College,0.81,0.06,DE,1,Europe
8ffb2f02,Footbridge,47,Women,College,1,0,FR,1,Europe
8ffb2f02,Loop,47,Women,College,1,0,FR,1,Europe
8ffb2f02,Switch,47,Women,College,1,0,FR,1,Europe
8ffd9f0f,Footbridge,29,Men,College,0.5,0.5,RU,1,Europe
8ffd9f0f,Loop,29,Men,College,0.5,0.5,RU,1,Europe
8ffd9f0f,Switch,29,Men,College,0.5,0.5,RU,1,Europe
8fff0edc,Footbridge,18,Women,No College,0.32,0.52,PT,0,Europe
8fff0edc,Loop,18,Women,No College,0.32,0.52,PT,1,Europe
8fff0edc,Switch,18,Women,No College,0.32,0.52,PT,0,Europe
90033276,Footbridge,21,Men,College,0.67,0.24,FR,0,Europe
90033276,Loop,21,Men,College,0.67,0.24,FR,1,Europe
90033276,Switch,21,Men,College,0.67,0.24,FR,1,Europe
900610db,Footbridge,21,Men,College,0.5,0,CN,0,Asia
900610db,Loop,21,Men,College,0.5,0,CN,1,Asia
900610db,Switch,21,Men,College,0.5,0,CN,1,Asia
9008a4e2,Footbridge,25,Women,College,0.71,0.26,BE,0,Europe
9008a4e2,Loop,25,Women,College,0.71,0.26,BE,1,Europe
9008a4e2,Switch,25,Women,College,0.71,0.26,BE,1,Europe
90096cff,Footbridge,19,Men,College,0.7,0,US,1,Americas
90096cff,Loop,19,Men,College,0.7,0,US,1,Americas
90096cff,Switch,19,Men,College,0.7,0,US,1,Americas
900fad50,Footbridge,22,Men,College,0.86,0,MX,1,Americas
900fad50,Loop,22,Men,College,0.86,0,MX,1,Americas
900fad50,Switch,22,Men,College,0.86,0,MX,1,Americas
90112a64,Footbridge,29,Men,No College,0.5,0,TR,1,Asia
90112a64,Loop,29,Men,No College,0.5,0,TR,1,Asia
90112a64,Switch,29,Men,No College,0.5,0,TR,1,Asia
9013a64d,Footbridge,34,Men,No College,1,0,AU,1,Oc.
9013a64d,Loop,34,Men,No College,1,0,AU,1,Oc.
9013a64d,Switch,34,Men,No College,1,0,AU,0,Oc.
90145739,Footbridge,27,Men,College,0.19,0,RU,1,Europe
90145739,Loop,27,Men,College,0.19,0,RU,1,Europe
90145739,Switch,27,Men,College,0.19,0,RU,1,Europe
90160793,Footbridge,35,Men,College,0.02,0.02,RU,0,Europe
90160793,Loop,35,Men,College,0.02,0.02,RU,1,Europe
90160793,Switch,35,Men,College,0.02,0.02,RU,1,Europe
901d45d7,Footbridge,36,Men,College,0.82,0,RU,1,Europe
901d45d7,Loop,36,Men,College,0.82,0,RU,1,Europe
901d45d7,Switch,36,Men,College,0.82,0,RU,1,Europe
90233d96,Footbridge,19,Men,College,0.34,0.34,GB,1,Europe
90233d96,Loop,19,Men,College,0.34,0.34,GB,1,Europe
90233d96,Switch,19,Men,College,0.34,0.34,GB,1,Europe
90235fda,Footbridge,18,Men,No College,0.7,0,DE,1,Europe
90235fda,Loop,18,Men,No College,0.7,0,DE,1,Europe
90235fda,Switch,18,Men,No College,0.7,0,DE,1,Europe
9024ab9c,Footbridge,20,Women,No College,0.87,0.06,AT,1,Europe
9024ab9c,Footbridge,23,Men,No College,0.82,0.15,AT,1,Europe
9024ab9c,Loop,20,Women,No College,0.87,0.06,AT,1,Europe
9024ab9c,Loop,23,Men,No College,0.82,0.15,AT,1,Europe
9024ab9c,Switch,20,Women,No College,0.87,0.06,AT,1,Europe
9024ab9c,Switch,23,Men,No College,0.82,0.15,AT,1,Europe
9028123e,Footbridge,39,Men,No College,0.34,0.4,CZ,0,Europe
9028123e,Loop,39,Men,No College,0.34,0.4,CZ,1,Europe
9028123e,Switch,39,Men,No College,0.34,0.4,CZ,1,Europe
902b1d2d,Footbridge,23,Men,College,1,0,DE,1,Europe
902b1d2d,Loop,23,Men,College,1,0,DE,1,Europe
902b1d2d,Switch,23,Men,College,1,0,DE,1,Europe
902c80c4,Footbridge,32,Men,College,0.58,0,FR,0,Europe
902c80c4,Loop,32,Men,College,0.58,0,FR,1,Europe
902c80c4,Switch,32,Men,College,0.58,0,FR,1,Europe
90304c08,Footbridge,22,Men,No College,0.5,0.05,NL,0,Europe
90304c08,Footbridge,22,Men,No College,0.5,0.07,NL,0,Europe
90304c08,Loop,22,Men,No College,0.5,0.05,NL,0,Europe
90304c08,Loop,22,Men,No College,0.5,0.07,NL,0,Europe
90304c08,Switch,22,Men,No College,0.5,0.05,NL,0,Europe
90304c08,Switch,22,Men,No College,0.5,0.07,NL,0,Europe
9031aabb,Footbridge,39,Men,College,0.65,0.15,CO,1,Americas
9031aabb,Loop,39,Men,College,0.65,0.15,CO,1,Americas
9031aabb,Switch,39,Men,College,0.65,0.15,CO,1,Americas
9031ec74,Footbridge,20,Women,No College,0.5,0.5,SG,0,Asia
9031ec74,Switch,20,Women,No College,0.5,0.5,SG,1,Asia
90334fba,Footbridge,28,Men,College,0.5,0.05,RU,0,Europe
90334fba,Loop,28,Men,College,0.5,0.05,RU,1,Europe
90334fba,Switch,28,Men,College,0.5,0.05,RU,1,Europe
9033c11a,Footbridge,28,Women,College,0.93,0,PL,0,Europe
9033c11a,Loop,28,Women,College,0.93,0,PL,0,Europe
9033c11a,Switch,28,Women,College,0.93,0,PL,1,Europe
90365bb4,Footbridge,27,Men,College,0.5,0,US,1,Americas
90365bb4,Loop,27,Men,College,0.5,0,US,1,Americas
90365bb4,Switch,27,Men,College,0.5,0,US,1,Americas
90397ec5,Footbridge,33,Women,College,0.5,0.69,RU,0,Europe
90397ec5,Loop,33,Women,College,0.5,0.69,RU,1,Europe
90397ec5,Switch,33,Women,College,0.5,0.69,RU,1,Europe
903b38b2,Footbridge,28,Women,College,0.83,0.05,US,1,Americas
903b38b2,Loop,28,Women,College,0.83,0.05,US,1,Americas
903b38b2,Switch,28,Women,College,0.83,0.05,US,1,Americas
904290bc,Footbridge,33,Men,College,1,0,FR,1,Europe
904290bc,Loop,33,Men,College,1,0,FR,1,Europe
904290bc,Switch,33,Men,College,1,0,FR,1,Europe
9042d967,Footbridge,21,Women,College,0.5,0,RO,1,Europe
9042d967,Loop,21,Women,College,0.5,0,RO,1,Europe
9042d967,Switch,21,Women,College,0.5,0,RO,1,Europe
90440258,Footbridge,18,Women,No College,0.92,0.5,RU,0,Europe
90440258,Loop,18,Women,No College,0.92,0.5,RU,1,Europe
90440258,Switch,18,Women,No College,0.92,0.5,RU,0,Europe
90462421,Footbridge,76,Men,No College,1,0,BR,1,Americas
90462421,Loop,76,Men,No College,1,0,BR,1,Americas
90462421,Switch,76,Men,No College,1,0,BR,1,Americas
90489fda,Footbridge,18,Men,No College,0.74,0.13,TW,1,Asia
90489fda,Loop,18,Men,No College,0.74,0.13,TW,1,Asia
90489fda,Switch,18,Men,No College,0.74,0.13,TW,1,Asia
90496cfc,Footbridge,18,Men,No College,0.5,0,NL,0,Europe
90496cfc,Loop,18,Men,No College,0.5,0,NL,0,Europe
90496cfc,Switch,18,Men,No College,0.5,0,NL,0,Europe
9049d77a,Footbridge,27,Men,College,0.92,0,PL,1,Europe
9049d77a,Loop,27,Men,College,0.92,0,PL,1,Europe
9049d77a,Switch,27,Men,College,0.92,0,PL,1,Europe
90547638,Footbridge,18,Men,No College,1,0,DE,1,Europe
90547638,Loop,18,Men,No College,1,0,DE,1,Europe
90547638,Switch,18,Men,No College,1,0,DE,1,Europe
905d1a62,Footbridge,22,Men,College,0.26,0,SE,0,Europe
905d1a62,Loop,22,Men,College,0.26,0,SE,1,Europe
905d1a62,Switch,22,Men,College,0.26,0,SE,1,Europe
9061bc90,Footbridge,29,Men,No College,0.22,0.5,FR,0,Europe
9061bc90,Loop,29,Men,No College,0.22,0.5,FR,1,Europe
9061bc90,Switch,29,Men,No College,0.22,0.5,FR,1,Europe
9064edd6,Footbridge,31,Men,College,0.5,0,CN,0,Asia
9064edd6,Loop,31,Men,College,0.5,0,CN,1,Asia
9064edd6,Switch,31,Men,College,0.5,0,CN,1,Asia
90660f26,Footbridge,19,Women,No College,0.79,0.19,US,0,Americas
90660f26,Loop,19,Women,No College,0.79,0.19,US,0,Americas
90660f26,Switch,19,Women,No College,0.79,0.19,US,0,Americas
90688dd7,Footbridge,31,Men,College,0.5,0.19,PT,0,Europe
90688dd7,Loop,31,Men,College,0.5,0.19,PT,1,Europe
90688dd7,Switch,31,Men,College,0.5,0.19,PT,1,Europe
90731320,Footbridge,29,Men,College,0.5,1,GB,0,Europe
90731320,Loop,29,Men,College,0.5,1,GB,1,Europe
90731320,Switch,29,Men,College,0.5,1,GB,1,Europe
90780c20,Footbridge,33,Men,College,0.5,0,CA,1,Americas
90780c20,Loop,33,Men,College,0.5,0,CA,1,Americas
90780c20,Switch,33,Men,College,0.5,0,CA,1,Americas
90803cbb,Footbridge,18,Men,College,0.68,0.5,US,0,Americas
90803cbb,Footbridge,18,Men,College,0.75,0.41,US,0,Americas
90803cbb,Loop,18,Men,College,0.68,0.5,US,1,Americas
90803cbb,Loop,18,Men,College,0.75,0.41,US,1,Americas
90803cbb,Switch,18,Men,College,0.68,0.5,US,1,Americas
90803cbb,Switch,18,Men,College,0.75,0.41,US,1,Americas
90805307,Footbridge,22,Men,No College,0,0.5,GB,0,Europe
90805307,Loop,22,Men,No College,0,0.5,GB,1,Europe
90805307,Switch,22,Men,No College,0,0.5,GB,1,Europe
90810895,Footbridge,25,Men,College,0.63,0.28,FR,1,Europe
90810895,Loop,25,Men,College,0.63,0.28,FR,1,Europe
90810895,Switch,25,Men,College,0.63,0.28,FR,1,Europe
9085ca4f,Footbridge,30,Women,College,0.68,0.68,AR,0,Americas
9085ca4f,Footbridge,36,Women,College,0.62,0.5,AR,0,Americas
9085ca4f,Switch,30,Women,College,0.68,0.68,AR,1,Americas
9085ca4f,Switch,36,Women,College,0.62,0.5,AR,1,Americas
90874d6f,Footbridge,26,Men,College,0.77,0.24,DE,1,Europe
90874d6f,Loop,26,Men,College,0.77,0.24,DE,1,Europe
90874d6f,Switch,26,Men,College,0.77,0.24,DE,1,Europe
908a6bad,Footbridge,43,Men,College,0.03,0.76,NL,0,Europe
908a6bad,Loop,43,Men,College,0.03,0.76,NL,0,Europe
908a6bad,Switch,43,Men,College,0.03,0.76,NL,1,Europe
908fb0e8,Loop,40,Men,College,0.95,0,GB,1,Europe
9090418f,Footbridge,25,Men,College,0.88,0.11,DK,1,Europe
9090418f,Loop,25,Men,College,0.88,0.11,DK,1,Europe
9090418f,Switch,25,Men,College,0.88,0.11,DK,1,Europe
9090c22c,Footbridge,27,Women,College,1,0,RU,0,Europe
9090c22c,Loop,27,Women,College,1,0,RU,1,Europe
9090c22c,Switch,27,Women,College,1,0,RU,1,Europe
90935781,Footbridge,29,Men,College,0.75,0.18,GB,1,Europe
90935781,Loop,29,Men,College,0.75,0.18,GB,1,Europe
90935781,Switch,29,Men,College,0.75,0.18,GB,1,Europe
909870c0,Footbridge,28,Men,College,0.68,0,UA,0,Europe
909870c0,Loop,28,Men,College,0.68,0,UA,1,Europe
909870c0,Switch,28,Men,College,0.68,0,UA,1,Europe
909b0d8d,Footbridge,21,Men,College,0.55,0,US,0,Americas
909b0d8d,Loop,21,Men,College,0.55,0,US,0,Americas
909d6b09,Footbridge,27,Men,College,0.5,0.5,TW,0,Asia
909d6b09,Loop,27,Men,College,0.5,0.5,TW,1,Asia
909d6b09,Switch,27,Men,College,0.5,0.5,TW,1,Asia
90a07dfb,Footbridge,19,Men,No College,0.5,0.6,US,1,Americas
90a07dfb,Loop,19,Men,No College,0.5,0.6,US,1,Americas
90a07dfb,Switch,19,Men,No College,0.5,0.6,US,1,Americas
90a1a4b0,Footbridge,24,Women,College,0.43,0.76,PL,1,Europe
90a1a4b0,Loop,24,Women,College,0.43,0.76,PL,1,Europe
90a1a4b0,Switch,24,Women,College,0.43,0.76,PL,1,Europe
90a24b6c,Footbridge,18,Men,No College,0.36,0,US,0,Americas
90a24b6c,Loop,18,Men,No College,0.36,0,US,1,Americas
90a24b6c,Switch,18,Men,No College,0.36,0,US,1,Americas
90a753e9,Footbridge,26,Men,College,0.8,0.26,UA,1,Europe
90a753e9,Loop,26,Men,College,0.8,0.26,UA,1,Europe
90a753e9,Switch,26,Men,College,0.8,0.26,UA,1,Europe
90a95fe7,Footbridge,20,Men,No College,0.5,0.5,MX,0,Americas
90a95fe7,Loop,20,Men,No College,0.5,0.5,MX,0,Americas
90b677ca,Footbridge,19,Women,College,0.5,0.21,US,1,Americas
90b677ca,Loop,19,Women,College,0.5,0.21,US,1,Americas
90b677ca,Switch,19,Women,College,0.5,0.21,US,1,Americas
90b9c837,Footbridge,18,Men,College,0.5,0.28,UA,0,Europe
90b9c837,Loop,18,Men,College,0.5,0.28,UA,0,Europe
90b9c837,Switch,18,Men,College,0.5,0.28,UA,0,Europe
90bd56cf,Footbridge,21,Men,College,0.74,0.5,US,1,Americas
90bd56cf,Loop,21,Men,College,0.74,0.5,US,1,Americas
90bd56cf,Switch,21,Men,College,0.74,0.5,US,1,Americas
90bee927,Loop,21,Men,College,0.5,0,NL,0,Europe
90bee927,Switch,21,Men,College,0.5,0,NL,0,Europe
90c1277e,Footbridge,30,Men,College,0.39,0.63,FR,0,Europe
90c1277e,Loop,30,Men,College,0.39,0.63,FR,0,Europe
90c1277e,Switch,30,Men,College,0.39,0.63,FR,0,Europe
90c4dc9c,Footbridge,24,Men,College,1,0,BR,0,Americas
90c4dc9c,Loop,24,Men,College,1,0,BR,1,Americas
90c4dc9c,Switch,24,Men,College,1,0,BR,1,Americas
90c80daf,Footbridge,26,Men,College,0.98,0,GR,1,Europe
90c80daf,Loop,26,Men,College,0.98,0,GR,1,Europe
90c80daf,Switch,26,Men,College,0.98,0,GR,1,Europe
90caaa6a,Footbridge,30,Men,College,0.45,0.54,TR,0,Asia
90caaa6a,Loop,30,Men,College,0.45,0.54,TR,1,Asia
90caaa6a,Switch,30,Men,College,0.45,0.54,TR,1,Asia
90cf29cb,Footbridge,22,Men,College,0.76,0,RU,1,Europe
90cf29cb,Loop,22,Men,College,0.76,0,RU,1,Europe
90cf29cb,Switch,22,Men,College,0.76,0,RU,1,Europe
90cf9adf,Loop,39,Women,College,0.5,0.5,FR,1,Europe
90cf9adf,Loop,43,Men,College,0.5,0,FR,1,Europe
90cf9adf,Switch,39,Women,College,0.5,0.5,FR,1,Europe
90cf9adf,Switch,43,Men,College,0.5,0,FR,1,Europe
90d0dc85,Footbridge,19,Women,No College,1,0,GR,0,Europe
90d0dc85,Loop,19,Women,No College,1,0,GR,1,Europe
90d0dc85,Switch,19,Women,No College,1,0,GR,1,Europe
90d66f02,Footbridge,54,Women,College,0.2,0.73,US,1,Americas
90d66f02,Loop,54,Women,College,0.2,0.73,US,1,Americas
90d66f02,Switch,54,Women,College,0.2,0.73,US,1,Americas
90d77b64,Footbridge,20,Men,College,0.5,0.09,GB,1,Europe
90d77b64,Loop,20,Men,College,0.5,0.09,GB,1,Europe
90d77b64,Switch,20,Men,College,0.5,0.09,GB,1,Europe
90d81b1f,Footbridge,33,Men,College,0.83,0.6,FR,0,Europe
90d81b1f,Footbridge,33,Men,No College,0.5,0,FR,0,Europe
90d81b1f,Loop,33,Men,College,0.83,0.6,FR,1,Europe
90d81b1f,Loop,33,Men,No College,0.5,0,FR,1,Europe
90d81b1f,Switch,33,Men,College,0.83,0.6,FR,1,Europe
90d81b1f,Switch,33,Men,No College,0.5,0,FR,1,Europe
90dd3ab2,Footbridge,22,Men,College,0.87,0,CH,0,Europe
90dd3ab2,Loop,22,Men,College,0.87,0,CH,1,Europe
90dd3ab2,Switch,22,Men,College,0.87,0,CH,1,Europe
90e0083e,Footbridge,43,Men,College,0.67,0.4,IN,1,Asia
90e0083e,Loop,43,Men,College,0.67,0.4,IN,1,Asia
90e0083e,Switch,43,Men,College,0.67,0.4,IN,1,Asia
90e30b11,Footbridge,24,Men,College,0.5,0.5,CN,0,Asia
90e30b11,Loop,24,Men,College,0.5,0.5,CN,0,Asia
90e30b11,Switch,24,Men,College,0.5,0.5,CN,1,Asia
90e68ca1,Footbridge,18,Men,No College,0.04,0.88,BR,0,Americas
90e68ca1,Loop,18,Men,No College,0.04,0.88,BR,0,Americas
90e68ca1,Switch,18,Men,No College,0.04,0.88,BR,0,Americas
90ee445b,Footbridge,30,Men,College,0,1,US,1,Americas
90ee445b,Loop,30,Men,College,0,1,US,1,Americas
90ee445b,Switch,30,Men,College,0,1,US,1,Americas
90f04d8c,Footbridge,24,Men,College,0.5,0,HU,1,Europe
90f04d8c,Loop,24,Men,College,0.5,0,HU,1,Europe
90f04d8c,Switch,24,Men,College,0.5,0,HU,1,Europe
90f85636,Footbridge,23,Men,College,1,0,MX,0,Americas
90f85636,Loop,23,Men,College,1,0,MX,1,Americas
90f85636,Switch,23,Men,College,1,0,MX,1,Americas
90fbf966,Footbridge,23,Women,No College,0.5,1,US,1,Americas
90fbf966,Loop,23,Women,No College,0.5,1,US,0,Americas
90fbf966,Switch,23,Women,No College,0.5,1,US,1,Americas
90fcbe89,Footbridge,37,Men,College,0.27,0,RU,1,Europe
90fcbe89,Loop,37,Men,College,0.27,0,RU,1,Europe
90fcbe89,Switch,37,Men,College,0.27,0,RU,1,Europe
90fcbec9,Footbridge,22,Men,College,1,0,CA,1,Americas
90fcbec9,Loop,22,Men,College,1,0,CA,1,Americas
90fcbec9,Switch,22,Men,College,1,0,CA,1,Americas
9106f11b,Footbridge,22,Men,College,0.7,0,MX,1,Americas
9106f11b,Loop,22,Men,College,0.7,0,MX,0,Americas
9106f11b,Switch,22,Men,College,0.7,0,MX,0,Americas
9108a451,Footbridge,20,Men,College,1,0,DE,1,Europe
9108a451,Loop,20,Men,College,1,0,DE,1,Europe
9108a451,Switch,20,Men,College,1,0,DE,1,Europe
91090b6a,Footbridge,26,Men,College,0.5,0,RU,1,Europe
91090b6a,Loop,26,Men,College,0.5,0,RU,1,Europe
91090b6a,Switch,26,Men,College,0.5,0,RU,1,Europe
910a3ad5,Footbridge,20,Men,College,0.79,0,US,0,Americas
910a3ad5,Loop,20,Men,College,0.79,0,US,0,Americas
910a3ad5,Switch,20,Men,College,0.79,0,US,0,Americas
9110c926,Footbridge,28,Women,College,1,0.22,BR,0,Americas
9110c926,Loop,28,Women,College,1,0.22,BR,0,Americas
9110c926,Switch,28,Women,College,1,0.22,BR,0,Americas
91115860,Footbridge,29,Men,College,0.5,1,RU,0,Europe
91115860,Loop,29,Men,College,0.5,1,RU,0,Europe
91115860,Switch,29,Men,College,0.5,1,RU,1,Europe
911742e0,Footbridge,19,Women,College,0.51,0.04,RU,0,Europe
911742e0,Loop,19,Women,College,0.51,0.04,RU,1,Europe
911742e0,Switch,19,Women,College,0.51,0.04,RU,1,Europe
91186a8f,Footbridge,24,Men,College,0.74,0,DE,0,Europe
91186a8f,Loop,24,Men,College,0.74,0,DE,1,Europe
91186a8f,Switch,24,Men,College,0.74,0,DE,1,Europe
9118e486,Footbridge,29,Women,College,0.88,0.04,IN,0,Asia
9118e486,Loop,29,Women,College,0.88,0.04,IN,0,Asia
9118e486,Switch,29,Women,College,0.88,0.04,IN,1,Asia
911a1035,Footbridge,21,Men,College,0.5,0.5,RU,1,Europe
911a1035,Loop,21,Men,College,0.5,0.5,RU,1,Europe
911a1035,Switch,21,Men,College,0.5,0.5,RU,1,Europe
911b3a3d,Footbridge,23,Men,College,0.29,0.5,FR,0,Europe
911b3a3d,Loop,23,Men,College,0.29,0.5,FR,1,Europe
911b3a3d,Switch,23,Men,College,0.29,0.5,FR,1,Europe
912c723e,Footbridge,42,Men,No College,1,0,DE,1,Europe
912c723e,Loop,42,Men,No College,1,0,DE,1,Europe
912c723e,Switch,42,Men,No College,1,0,DE,1,Europe
912f7454,Footbridge,24,Men,College,1,0,GB,0,Europe
912f7454,Footbridge,35,Men,No College,0,0,GB,0,Europe
913f768a,Footbridge,35,Men,College,0.5,0,RU,1,Europe
913f768a,Loop,35,Men,College,0.5,0,RU,1,Europe
913f768a,Switch,35,Men,College,0.5,0,RU,0,Europe
9145ea69,Footbridge,43,Men,College,0.5,0.7,MX,1,Americas
9145ea69,Loop,43,Men,College,0.5,0.7,MX,1,Americas
9145ea69,Switch,43,Men,College,0.5,0.7,MX,1,Americas
914ba9cd,Switch,27,Men,College,1,0,FR,1,Europe
914ba9cd,Switch,32,Men,College,1,0,FR,1,Europe
914ba9cd,Switch,41,Men,College,0.5,0.75,FR,1,Europe
914bbdd0,Footbridge,21,Men,College,1,0,SK,1,Europe
914bbdd0,Loop,21,Men,College,1,0,SK,1,Europe
914bbdd0,Switch,21,Men,College,1,0,SK,1,Europe
91553b3d,Footbridge,30,Men,College,0.5,0.28,MX,1,Americas
91553b3d,Loop,30,Men,College,0.5,0.28,MX,1,Americas
91553b3d,Switch,30,Men,College,0.5,0.28,MX,1,Americas
915bc39a,Footbridge,23,Men,College,0.75,0,FR,0,Europe
915bc39a,Loop,23,Men,College,0.75,0,FR,1,Europe
915bc39a,Switch,23,Men,College,0.75,0,FR,1,Europe
9161db8e,Footbridge,22,Men,College,0.85,0,IN,1,Asia
9161db8e,Loop,22,Men,College,0.85,0,IN,1,Asia
9161db8e,Switch,22,Men,College,0.85,0,IN,1,Asia
9161e36c,Footbridge,41,Men,College,0.5,0.27,PL,0,Europe
9161e36c,Loop,41,Men,College,0.5,0.27,PL,1,Europe
9161e36c,Switch,41,Men,College,0.5,0.27,PL,1,Europe
91629f13,Switch,21,Women,No College,0.5,0.81,DE,0,Europe
916c2332,Footbridge,40,Men,No College,0.5,0.22,BE,0,Europe
916c2332,Loop,40,Men,No College,0.5,0.22,BE,1,Europe
916c2332,Switch,40,Men,No College,0.5,0.22,BE,1,Europe
916ee2b2,Footbridge,18,Women,No College,0.5,0.2,RU,0,Europe
916ee2b2,Loop,18,Women,No College,0.5,0.2,RU,1,Europe
916ee2b2,Switch,18,Women,No College,0.5,0.2,RU,1,Europe
9171713f,Footbridge,45,Men,No College,0.5,0.5,AE,1,Asia
9171713f,Loop,45,Men,No College,0.5,0.5,AE,1,Asia
9171713f,Switch,45,Men,No College,0.5,0.5,AE,1,Asia
9174c7ad,Footbridge,18,Men,College,0.28,0.51,US,1,Americas
